"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","GroupID"
"S1A_IW_SLC__1SDV_20151027T115946_20151027T120013_008338_00BC3D_E600","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8338","41","119","2015-10-27T12:00:13.000000","2015-10-27T11:59:46.000000","SLC","2015-10-27T11:59:46.000000","2015-10-27T12:00:13.000000","37.8074","89.5437","36.791969","88.330971","37.185684","91.125359","38.412689","87.936371","38.80497","90.795113","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20151027T115946_20151027T120013_008338_00BC3D_E600.zip","4107.767855644226","NA","NA","NA","0","S1A_IWDV_0119_0124_008338_041"
"S1A_IW_SLC__1SDV_20151027T115921_20151027T115948_008338_00BC3D_C1C5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8338","41","114","2015-10-27T11:59:48.000000","2015-10-27T11:59:21.000000","SLC","2015-10-27T11:59:21.000000","2015-10-27T11:59:48.000000","36.3154","89.8812","35.299652","88.694557","35.694317","91.430725","36.921249","88.307999","37.314217","91.103943","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20151027T115921_20151027T115948_008338_00BC3D_C1C5.zip","4083.650110244751","NA","NA","NA","0","S1A_IWDV_0114_0119_008338_041"
"S1A_IW_SLC__1SDV_20151027T115856_20151027T115923_008338_00BC3D_A28D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8338","41","109","2015-10-27T11:59:23.000000","2015-10-27T11:58:56.000000","SLC","2015-10-27T11:58:56.000000","2015-10-27T11:59:23.000000","34.8219","90.2068","33.805214","89.042755","34.201748","91.72831","35.427643","88.663269","35.822243","91.404419","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20151027T115856_20151027T115923_008338_00BC3D_A28D.zip","4025.633352279663","NA","NA","NA","0","S1A_IWDV_0109_0114_008338_041"
"S1A_IW_SLC__1SDV_20151027T115831_20151027T115858_008338_00BC3D_0E66","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8338","41","104","2015-10-27T11:58:58.000000","2015-10-27T11:58:31.000000","SLC","2015-10-27T11:58:31.000000","2015-10-27T11:58:58.000000","33.3282","90.5316","32.310905","89.389633","32.709141","92.026276","33.933872","89.016655","34.329956","91.704956","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20151027T115831_20151027T115858_008338_00BC3D_0E66.zip","4176.7292137146","NA","NA","NA","0","S1A_IWDV_0104_0110_008338_041"
"S1A_IW_SLC__1SDV_20151025T121548_20151025T121616_008309_00BB73_90AE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8309","12","114","2015-10-25T12:16:16.000000","2015-10-25T12:15:48.000000","SLC","2015-10-25T12:15:48.000000","2015-10-25T12:16:16.000000","36.3283","85.7599","35.282852","84.577164","35.678432","87.318192","36.962799","84.176445","37.356628","86.979568","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20151025T121548_20151025T121616_008309_00BB73_90AE.zip","4242.950849533081","NA","NA","NA","0","S1A_IWDV_0114_0120_008309_012"
"S1A_IW_SLC__1SDV_20151025T121523_20151025T121550_008309_00BB73_6BB5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8309","12","109","2015-10-25T12:15:50.000000","2015-10-25T12:15:23.000000","SLC","2015-10-25T12:15:23.000000","2015-10-25T12:15:50.000000","34.8067","86.0978","33.789989","84.932953","34.186832","87.620171","35.412167","84.553596","35.807076","87.296402","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20151025T121523_20151025T121550_008309_00BB73_6BB5.zip","4104.45701789856","NA","NA","NA","0","S1A_IWDV_0109_0114_008309_012"
"S1A_IW_SLC__1SDV_20151025T121459_20151025T121526_008309_00BB73_4573","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8309","12","104","2015-10-25T12:15:26.000000","2015-10-25T12:14:59.000000","SLC","2015-10-25T12:14:59.000000","2015-10-25T12:15:26.000000","33.3123","86.4171","32.294556","85.27282","32.69368","87.91407","33.917645","84.899734","34.314617","87.592705","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20151025T121459_20151025T121526_008309_00BB73_4573.zip","4110.304012298584","NA","NA","NA","0","S1A_IWDV_0104_0109_008309_012"
"S1A_IW_SLC__1SSV_20151022T235301_20151022T235328_008272_00BA80_1E9D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8272","150","482","2015-10-22T23:53:28.000000","2015-10-22T23:53:01.000000","SLC","2015-10-22T23:53:01.000000","2015-10-22T23:53:28.000000","32.897","91.7518","33.503849","93.252121","33.898495","90.59243","31.880356","92.880768","32.277195","90.271378","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151022T235301_20151022T235328_008272_00BA80_1E9D.zip","2280.294839859009","NA","NA","NA","0","S1A_IWSV_0482_0488_008272_150"
"S1A_IW_SLC__1SSV_20151022T235237_20151022T235303_008272_00BA80_BD3E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8272","150","478","2015-10-22T23:53:03.000000","2015-10-22T23:52:37.000000","SLC","2015-10-22T23:52:37.000000","2015-10-22T23:53:03.000000","34.3903","92.0816","34.996983","93.611191","35.390682","90.896957","33.37402","93.233368","33.769688","90.573341","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151022T235237_20151022T235303_008272_00BA80_BD3E.zip","2214.233320236206","NA","NA","NA","0","S1A_IWSV_0478_0483_008272_150"
"S1A_IW_SLC__1SSV_20151022T235212_20151022T235239_008272_00BA80_E7A2","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8272","150","473","2015-10-22T23:52:39.000000","2015-10-22T23:52:12.000000","SLC","2015-10-22T23:52:12.000000","2015-10-22T23:52:39.000000","35.8841","92.4031","36.490566","93.960815","36.882298","91.194748","34.869286","93.576401","35.262764","90.868561","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151022T235212_20151022T235239_008272_00BA80_E7A2.zip","2261.6462020874023","NA","NA","NA","0","S1A_IWSV_0473_0478_008272_150"
"S1A_IW_SLC__1SSV_20151022T235146_20151022T235214_008272_00BA80_7ED7","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8272","150","467","2015-10-22T23:52:14.000000","2015-10-22T23:51:46.000000","SLC","2015-10-22T23:51:46.000000","2015-10-22T23:52:14.000000","37.4008","92.773","38.034164","94.379112","38.427807","91.53511","36.356167","93.971947","36.751308","91.193298","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151022T235146_20151022T235214_008272_00BA80_7ED7.zip","2374.42596244812","NA","NA","NA","0","S1A_IWSV_0467_0473_008272_150"
"S1A_IW_SLC__1SSV_20151022T235121_20151022T235148_008272_00BA80_E6DF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8272","150","462","2015-10-22T23:51:48.000000","2015-10-22T23:51:21.000000","SLC","2015-10-22T23:51:21.000000","2015-10-22T23:51:48.000000","38.9187","93.1106","39.526779","94.744194","39.91893","91.839684","37.900021","94.340622","38.293354","91.504318","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151022T235121_20151022T235148_008272_00BA80_E6DF.zip","2348.830265045166","NA","NA","NA","0","S1A_IWSV_0462_0468_008272_150"
"S1A_IW_SLC__1SSV_20151022T235054_20151022T235123_008272_00BA80_A5C3","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8272","150","457","2015-10-22T23:51:23.000000","2015-10-22T23:50:54.000000","SLC","2015-10-22T23:50:54.000000","2015-10-22T23:51:23.000000","40.4891","93.5021","41.178108","95.205101","41.572384","92.208946","39.386078","94.748009","39.78125","91.833542","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151022T235054_20151022T235123_008272_00BA80_A5C3.zip","2454.4290447235107","NA","NA","NA","0","S1A_IWSV_0457_0463_008272_150"
"S1A_IW_SLC__1SSV_20151016T000120_20151016T000147_008170_00B7AC_4A9B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8170","48","483","2015-10-16T00:01:47.000000","2015-10-16T00:01:20.000000","SLC","2015-10-16T00:01:20.000000","2015-10-16T00:01:47.000000","32.6236","89.6406","33.229763","91.140739","33.626194","88.480675","31.606001","90.770279","32.004662","88.160019","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151016T000120_20151016T000147_008170_00B7AC_4A9B.zip","2239.0817308425903","NA","NA","NA","0","S1A_IWSV_0483_0489_008170_048"
"S1A_IW_SLC__1SSV_20151016T000055_20151016T000122_008170_00B7AC_0BDE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8170","48","478","2015-10-16T00:01:22.000000","2015-10-16T00:00:55.000000","SLC","2015-10-16T00:00:55.000000","2015-10-16T00:01:22.000000","34.1192","89.9537","34.725819","91.478584","35.119675","88.77282","33.102951","91.102257","33.498837","88.449989","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151016T000055_20151016T000122_008170_00B7AC_0BDE.zip","2291.4163303375244","NA","NA","NA","0","S1A_IWSV_0478_0484_008170_048"
"S1A_IW_SLC__1SSV_20151016T000030_20151016T000057_008170_00B7AC_88B9","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8170","48","473","2015-10-16T00:00:57.000000","2015-10-16T00:00:30.000000","SLC","2015-10-16T00:00:30.000000","2015-10-16T00:00:57.000000","35.6121","90.2836","36.218597","91.838806","36.611359","89.076942","34.596291","91.455521","34.990852","88.751259","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151016T000030_20151016T000057_008170_00B7AC_88B9.zip","2222.526177406311","NA","NA","NA","0","S1A_IWSV_0473_0479_008170_048"
"S1A_IW_SLC__1SSV_20151016T000005_20151016T000032_008170_00B7AC_A02E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8170","48","468","2015-10-16T00:00:32.000000","2015-10-16T00:00:05.000000","SLC","2015-10-16T00:00:05.000000","2015-10-16T00:00:32.000000","37.1039","90.624","37.709656","92.213272","38.102097","89.388336","36.088329","91.822197","36.482311","89.059334","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151016T000005_20151016T000032_008170_00B7AC_A02E.zip","2231.4796113967896","NA","NA","NA","0","S1A_IWSV_0468_0474_008170_048"
"S1A_IW_SLC__1SSV_20151015T235940_20151016T000007_008170_00B7AC_8C88","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8170","48","463","2015-10-16T00:00:07.000000","2015-10-15T23:59:40.000000","SLC","2015-10-15T23:59:40.000000","2015-10-16T00:00:07.000000","38.6217","90.9859","39.25412","92.622482","39.647465","89.722137","37.577499","92.208359","37.972122","89.377472","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151015T235940_20151016T000007_008170_00B7AC_8C88.zip","2421.5121965408325","NA","NA","NA","0","S1A_IWSV_0463_0469_008170_048"
"S1A_IW_SLC__1SSV_20151015T235915_20151015T235942_008170_00B7AC_60A2","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","8170","48","458","2015-10-15T23:59:42.000000","2015-10-15T23:59:15.000000","SLC","2015-10-15T23:59:15.000000","2015-10-15T23:59:42.000000","40.1341","91.3654","40.740002","93.042145","41.135719","90.057495","39.113056","92.629471","39.509663","89.717911","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20151015T235915_20151015T235942_008170_00B7AC_60A2.zip","2242.559093475342","NA","NA","NA","0","S1A_IWSV_0458_0464_008170_048"
