Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Doppler,GroupID,
S1A_IW_SLC__1SDV_20200304T001150_20200304T001217_031518_03A16E_84CA,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31518,121,506,2020-03-04T00:12:17.000000,2020-03-04T00:11:50.000000,SLC,2020-03-04T00:11:50.000000,2020-03-04T00:12:17.000000,25.6952,86.2135,26.295774,87.630806,26.70977,85.125076,24.66855,87.279762,25.085518,84.809616,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T001150_20200304T001217_031518_03A16E_84CA.zip,4506.982347,NA,NA,NA,0,S1A_IWDV_0506_0512_031518_121
S1A_IW_SLC__1SDV_20200304T001125_20200304T001152_031518_03A16E_C0D7,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31518,121,501,2020-03-04T00:11:52.000000,2020-03-04T00:11:25.000000,SLC,2020-03-04T00:11:25.000000,2020-03-04T00:11:52.000000,27.1946,86.507,27.79668,87.939178,28.206553,85.405663,26.169817,87.584663,26.58251,85.089516,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T001125_20200304T001152_031518_03A16E_C0D7.zip,4496.667027,NA,NA,NA,0,S1A_IWDV_0501_0507_031518_121
S1A_IW_SLC__1SDV_20200304T001100_20200304T001128_031518_03A16E_1AEA,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31518,121,496,2020-03-04T00:11:28.000000,2020-03-04T00:11:00.000000,SLC,2020-03-04T00:11:00.000000,2020-03-04T00:11:28.000000,28.7297,86.7628,29.364567,88.20575,29.765615,85.664368,27.680613,87.835579,28.084465,85.336594,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T001100_20200304T001128_031518_03A16E_1AEA.zip,4481.857306,NA,NA,NA,0,S1A_IWDV_0496_0502_031518_121
S1A_IW_SLC__1SDV_20200304T001035_20200304T001102_031518_03A16E_9128,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31518,121,491,2020-03-04T00:11:02.000000,2020-03-04T00:10:35.000000,SLC,2020-03-04T00:10:35.000000,2020-03-04T00:11:02.000000,30.2538,87.0846,30.859484,88.544258,31.258623,85.959969,29.235088,88.182281,29.636753,85.642204,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T001035_20200304T001102_031518_03A16E_9128.zip,4259.532286,NA,NA,NA,0,S1A_IWDV_0491_0497_031518_121
S1A_IW_SLC__1SDV_20200304T001010_20200304T001037_031518_03A16E_D2E1,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31518,121,486,2020-03-04T00:10:37.000000,2020-03-04T00:10:10.000000,SLC,2020-03-04T00:10:10.000000,2020-03-04T00:10:37.000000,31.7482,87.4048,32.353977,88.889442,32.751518,86.258339,30.730288,88.522224,31.130163,85.938782,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T001010_20200304T001037_031518_03A16E_D2E1.zip,4098.168511,NA,NA,NA,0,S1A_IWDV_0486_0492_031518_121
S1A_IW_SLC__1SDV_20200304T000945_20200304T001012_031518_03A16E_9546,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31518,121,481,2020-03-04T00:10:12.000000,2020-03-04T00:09:45.000000,SLC,2020-03-04T00:09:45.000000,2020-03-04T00:10:12.000000,33.2434,87.7197,33.849815,89.228943,34.24506,86.552223,32.226505,88.856003,32.623882,86.230553,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T000945_20200304T001012_031518_03A16E_9546.zip,4074.87196,NA,NA,NA,0,S1A_IWDV_0481_0487_031518_121
S1A_IW_SLC__1SDV_20200304T000920_20200304T000947_031518_03A16E_2FCB,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31518,121,476,2020-03-04T00:09:47.000000,2020-03-04T00:09:20.000000,SLC,2020-03-04T00:09:20.000000,2020-03-04T00:09:47.000000,34.7381,88.0396,35.344551,89.57576,35.737816,86.849243,33.722275,89.196579,34.117462,86.525177,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T000920_20200304T000947_031518_03A16E_2FCB.zip,4038.100937,NA,NA,NA,0,S1A_IWDV_0476_0482_031518_121
S1A_IW_SLC__1SDV_20200304T000855_20200304T000922_031518_03A16E_50AA,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31518,121,471,2020-03-04T00:09:22.000000,2020-03-04T00:08:55.000000,SLC,2020-03-04T00:08:55.000000,2020-03-04T00:09:22.000000,36.2606,88.3672,36.895546,89.939194,37.28672,87.15834,35.217594,89.53949,35.610519,86.82,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T000855_20200304T000922_031518_03A16E_50AA.zip,4214.412164,NA,NA,NA,0,S1A_IWDV_0471_0477_031518_121
S1A_IW_SLC__1SDV_20200304T000827_20200304T000857_031518_03A16E_B94D,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31518,121,466,2020-03-04T00:08:57.000000,2020-03-04T00:08:27.000000,SLC,2020-03-04T00:08:27.000000,2020-03-04T00:08:57.000000,37.8582,88.7442,38.550041,90.371437,38.941929,87.513206,36.756512,89.933891,37.14994,87.146904,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T000827_20200304T000857_031518_03A16E_B94D.zip,4598.666101,NA,NA,NA,0,S1A_IWDV_0466_0472_031518_121
S1B_IW_SLC__1SDV_20200227T000738_20200227T000755_020447_026BDE_9B90,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20447,121,464,2020-02-27T00:07:55.000000,2020-02-27T00:07:38.000000,SLC,2020-02-27T00:07:38.000000,2020-02-27T00:07:55.000000,38.6638,88.8866,38.995544,90.45195,39.388878,87.554527,37.920803,90.187103,38.315006,87.334389,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200227T000738_20200227T000755_020447_026BDE_9B90.zip,2740.733107,NA,NA,NA,0,S1B_IWDV_0464_0468_020447_121
S1B_IW_SLC__1SDV_20200227T000713_20200227T000740_020447_026BDE_1322,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20447,121,459,2020-02-27T00:07:40.000000,2020-02-27T00:07:13.000000,SLC,2020-02-27T00:07:13.000000,2020-02-27T00:07:40.000000,39.8771,89.208,40.479858,90.884384,40.876617,87.896873,38.858166,90.475609,39.255936,87.560364,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200227T000713_20200227T000740_020447_026BDE_1322.zip,3836.458081,NA,NA,NA,0,S1B_IWDV_0459_0465_020447_121
S1B_IW_SLC__1SDV_20200227T000648_20200227T000715_020447_026BDE_D233,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20447,121,454,2020-02-27T00:07:15.000000,2020-02-27T00:06:48.000000,SLC,2020-02-27T00:06:48.000000,2020-02-27T00:07:15.000000,41.3693,89.5429,41.971279,91.255234,42.366299,88.202156,40.352051,90.837021,40.747776,87.861496,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200227T000648_20200227T000715_020447_026BDE_D233.zip,4232.590087,NA,NA,NA,0,S1B_IWDV_0454_0460_020447_121
S1B_IW_SLC__1SDV_20200227T000622_20200227T000650_020447_026BDE_81EC,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20447,121,449,2020-02-27T00:06:50.000000,2020-02-27T00:06:22.000000,SLC,2020-02-27T00:06:22.000000,2020-02-27T00:06:50.000000,42.8865,89.9135,43.515598,91.679909,43.911335,88.540947,41.840332,91.234634,42.236408,88.182434,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200227T000622_20200227T000650_020447_026BDE_81EC.zip,4278.261411,NA,NA,NA,0,S1B_IWDV_0449_0455_020447_121
S1B_IW_SLC__1SDV_20200227T000557_20200227T000624_020447_026BDE_D61F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20447,121,444,2020-02-27T00:06:24.000000,2020-02-27T00:05:57.000000,SLC,2020-02-27T00:05:57.000000,2020-02-27T00:06:24.000000,44.4001,90.2874,45.003376,92.095749,45.399761,88.870071,43.378082,91.650368,43.774387,88.515686,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200227T000557_20200227T000624_020447_026BDE_D61F.zip,3991.970646,NA,NA,NA,0,S1B_IWDV_0444_0450_020447_121
S1B_IW_SLC__1SDV_20200227T000533_20200227T000600_020447_026BDE_FD9F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20447,121,439,2020-02-27T00:06:00.000000,2020-02-27T00:05:33.000000,SLC,2020-02-27T00:05:33.000000,2020-02-27T00:06:00.000000,45.8895,90.6502,46.491711,92.50605,46.887772,89.194794,44.867947,92.046989,45.263504,88.833763,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200227T000533_20200227T000600_020447_026BDE_FD9F.zip,4028.849745,NA,NA,NA,0,S1B_IWDV_0439_0445_020447_121
S1B_IW_SLC__1SDV_20200227T000508_20200227T000535_020447_026BDE_0ACE,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20447,121,434,2020-02-27T00:05:35.000000,2020-02-27T00:05:08.000000,SLC,2020-02-27T00:05:08.000000,2020-02-27T00:05:35.000000,47.3806,91.0087,47.982059,92.912224,48.376873,89.515961,46.360111,92.438553,46.753983,89.147797,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200227T000508_20200227T000535_020447_026BDE_0ACE.zip,4215.781994,NA,NA,NA,0,S1B_IWDV_0434_0440_020447_121
S1A_IW_SLC__1SDV_20200221T001150_20200221T001217_031343_039B60_9D36,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31343,121,506,2020-02-21T00:12:17.000000,2020-02-21T00:11:50.000000,SLC,2020-02-21T00:11:50.000000,2020-02-21T00:12:17.000000,25.6951,86.2129,26.295647,87.630234,26.709606,85.124496,24.668421,87.279221,25.085352,84.809059,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T001150_20200221T001217_031343_039B60_9D36.zip,4492.716329,NA,NA,NA,0,S1A_IWDV_0506_0512_031343_121
S1A_IW_SLC__1SDV_20200221T001125_20200221T001152_031343_039B60_5143,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31343,121,501,2020-02-21T00:11:52.000000,2020-02-21T00:11:25.000000,SLC,2020-02-21T00:11:25.000000,2020-02-21T00:11:52.000000,27.1943,86.5064,27.796423,87.938599,28.206263,85.40506,26.16968,87.584145,26.582344,85.088959,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T001125_20200221T001152_031343_039B60_5143.zip,4496.537834,NA,NA,NA,0,S1A_IWDV_0501_0507_031343_121
S1A_IW_SLC__1SDV_20200221T001100_20200221T001128_031343_039B60_FC6A,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31343,121,496,2020-02-21T00:11:28.000000,2020-02-21T00:11:00.000000,SLC,2020-02-21T00:11:00.000000,2020-02-21T00:11:28.000000,28.7294,86.7621,29.364195,88.205063,29.765209,85.663673,27.680365,87.834938,28.084179,85.335953,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T001100_20200221T001128_031343_039B60_FC6A.zip,4515.954145,NA,NA,NA,0,S1A_IWDV_0496_0502_031343_121
S1A_IW_SLC__1SDV_20200221T001035_20200221T001102_031343_039B60_0D9E,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31343,121,491,2020-02-21T00:11:02.000000,2020-02-21T00:10:35.000000,SLC,2020-02-21T00:10:35.000000,2020-02-21T00:11:02.000000,30.2535,87.0839,30.859129,88.543449,31.258224,85.959198,29.234856,88.181534,29.636477,85.641487,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T001035_20200221T001102_031343_039B60_0D9E.zip,4285.493393,NA,NA,NA,0,S1A_IWDV_0491_0497_031343_121
S1A_IW_SLC__1SDV_20200221T001010_20200221T001037_031343_039B60_1C63,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31343,121,486,2020-02-21T00:10:37.000000,2020-02-21T00:10:10.000000,SLC,2020-02-21T00:10:10.000000,2020-02-21T00:10:37.000000,31.7478,87.4041,32.353607,88.888718,32.751114,86.257599,30.729916,88.521523,31.129755,85.938072,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T001010_20200221T001037_031343_039B60_1C63.zip,4141.1356,NA,NA,NA,0,S1A_IWDV_0486_0492_031343_121
S1A_IW_SLC__1SDV_20200221T000945_20200221T001012_031343_039B60_838D,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31343,121,481,2020-02-21T00:10:12.000000,2020-02-21T00:09:45.000000,SLC,2020-02-21T00:09:45.000000,2020-02-21T00:10:12.000000,33.2431,87.7189,33.849571,89.228218,34.244778,86.551476,32.226131,88.855278,32.623478,86.229813,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T000945_20200221T001012_031343_039B60_838D.zip,4127.51477,NA,NA,NA,0,S1A_IWDV_0481_0487_031343_121
S1A_IW_SLC__1SDV_20200221T000920_20200221T000947_031343_039B60_10BD,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31343,121,476,2020-02-21T00:09:47.000000,2020-02-21T00:09:20.000000,SLC,2020-02-21T00:09:20.000000,2020-02-21T00:09:47.000000,34.738,88.0389,35.344681,89.575096,35.737907,86.848541,33.722027,89.195854,34.11718,86.524429,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T000920_20200221T000947_031343_039B60_10BD.zip,4068.031627,NA,NA,NA,0,S1A_IWDV_0476_0482_031343_121
S1A_IW_SLC__1SDV_20200221T000855_20200221T000922_031343_039B60_A544,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31343,121,471,2020-02-21T00:09:22.000000,2020-02-21T00:08:55.000000,SLC,2020-02-21T00:08:55.000000,2020-02-21T00:09:22.000000,36.2607,88.3665,36.89555,89.938469,37.28669,87.157585,35.21772,89.538818,35.610607,86.819298,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T000855_20200221T000922_031343_039B60_A544.zip,4220.7586,NA,NA,NA,0,S1A_IWDV_0471_0477_031343_121
S1A_IW_SLC__1SDV_20200221T000827_20200221T000857_031343_039B60_4E94,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",31343,121,466,2020-02-21T00:08:57.000000,2020-02-21T00:08:27.000000,SLC,2020-02-21T00:08:27.000000,2020-02-21T00:08:57.000000,37.8582,88.7434,38.549927,90.370621,38.941776,87.512367,36.756519,89.933144,37.14991,87.146133,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T000827_20200221T000857_031343_039B60_4E94.zip,4612.995406,NA,NA,NA,0,S1A_IWDV_0466_0472_031343_121
S1B_IW_SLC__1SDV_20200215T000738_20200215T000756_020272_02663C_BCCA,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20272,121,464,2020-02-15T00:07:56.000000,2020-02-15T00:07:38.000000,SLC,2020-02-15T00:07:38.000000,2020-02-15T00:07:56.000000,38.6639,88.8867,38.995506,90.452179,39.388901,87.554604,37.920898,90.187332,38.315163,87.334465,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200215T000738_20200215T000756_020272_02663C_BCCA.zip,2733.339837,NA,NA,NA,0,S1B_IWDV_0464_0468_020272_121
S1B_IW_SLC__1SDV_20200215T000713_20200215T000740_020272_02663C_C761,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20272,121,459,2020-02-15T00:07:40.000000,2020-02-15T00:07:13.000000,SLC,2020-02-15T00:07:13.000000,2020-02-15T00:07:40.000000,39.8772,89.2082,40.479935,90.884674,40.876755,87.897003,38.858131,90.475822,39.255959,87.560432,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200215T000713_20200215T000740_020272_02663C_C761.zip,3828.616106,NA,NA,NA,0,S1B_IWDV_0459_0465_020272_121
S1B_IW_SLC__1SDV_20200215T000648_20200215T000715_020272_02663C_7CBE,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20272,121,454,2020-02-15T00:07:15.000000,2020-02-15T00:06:48.000000,SLC,2020-02-15T00:06:48.000000,2020-02-15T00:07:15.000000,41.3696,89.5432,41.971588,91.25563,42.366673,88.202377,40.352123,90.837311,40.74791,87.861626,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200215T000648_20200215T000715_020272_02663C_7CBE.zip,4227.674284,NA,NA,NA,0,S1B_IWDV_0454_0460_020272_121
S1B_IW_SLC__1SDV_20200215T000622_20200215T000650_020272_02663C_983D,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20272,121,449,2020-02-15T00:06:50.000000,2020-02-15T00:06:22.000000,SLC,2020-02-15T00:06:22.000000,2020-02-15T00:06:50.000000,42.8867,89.9138,43.515778,91.680283,43.911575,88.541161,41.840523,91.234962,42.236656,88.182602,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200215T000622_20200215T000650_020272_02663C_983D.zip,4274.239586,NA,NA,NA,0,S1B_IWDV_0449_0455_020272_121
S1B_IW_SLC__1SDV_20200215T000558_20200215T000625_020272_02663C_1213,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",20272,121,444,2020-02-15T00:06:25.000000,2020-02-15T00:05:58.000000,SLC,2020-02-15T00:05:58.000000,2020-02-15T00:06:25.000000,44.4003,90.2878,45.003532,92.096207,45.399986,88.870338,43.378258,91.650772,43.774624,88.515915,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200215T000558_20200215T000625_020272_02663C_1213.zip,3942.933746,NA,NA,NA,0,S1B_IWDV_0444_0450_020272_121
